date,state,state_code,crime,count,Clearances
2015/12,Washington,WA,Aggravated Assault Reported by Population,957.0,586.0
2016/01,Washington,WA,Aggravated Assault Reported by Population,1015.0,634.0
2016/02,Washington,WA,Aggravated Assault Reported by Population,913.0,517.0
2016/03,Washington,WA,Aggravated Assault Reported by Population,1101.0,667.0
2016/04,Washington,WA,Aggravated Assault Reported by Population,1027.0,588.0
2016/05,Washington,WA,Aggravated Assault Reported by Population,1152.0,684.0
2016/06,Washington,WA,Aggravated Assault Reported by Population,1116.0,606.0
2016/07,Washington,WA,Aggravated Assault Reported by Population,1218.0,663.0
2016/08,Washington,WA,Aggravated Assault Reported by Population,1213.0,675.0
2016/09,Washington,WA,Aggravated Assault Reported by Population,1097.0,641.0
2016/10,Washington,WA,Aggravated Assault Reported by Population,1049.0,606.0
2016/11,Washington,WA,Aggravated Assault Reported by Population,1074.0,580.0
2016/12,Washington,WA,Aggravated Assault Reported by Population,1055.0,634.0
2017/01,Washington,WA,Aggravated Assault Reported by Population,1020.0,555.0
2017/02,Washington,WA,Aggravated Assault Reported by Population,927.0,544.0
2017/03,Washington,WA,Aggravated Assault Reported by Population,1144.0,620.0
2017/04,Washington,WA,Aggravated Assault Reported by Population,1089.0,615.0
2017/05,Washington,WA,Aggravated Assault Reported by Population,1292.0,707.0
2017/06,Washington,WA,Aggravated Assault Reported by Population,1168.0,639.0
2017/07,Washington,WA,Aggravated Assault Reported by Population,1336.0,699.0
2017/08,Washington,WA,Aggravated Assault Reported by Population,1237.0,740.0
2017/09,Washington,WA,Aggravated Assault Reported by Population,1118.0,646.0
2017/10,Washington,WA,Aggravated Assault Reported by Population,1141.0,639.0
2017/11,Washington,WA,Aggravated Assault Reported by Population,1050.0,593.0
2017/12,Washington,WA,Aggravated Assault Reported by Population,1035.0,591.0
2018/01,Washington,WA,Aggravated Assault Reported by Population,1023.0,612.0
2018/02,Washington,WA,Aggravated Assault Reported by Population,992.0,587.0
2018/03,Washington,WA,Aggravated Assault Reported by Population,1128.0,676.0
2018/04,Washington,WA,Aggravated Assault Reported by Population,1135.0,614.0
2018/05,Washington,WA,Aggravated Assault Reported by Population,1422.0,760.0
2018/06,Washington,WA,Aggravated Assault Reported by Population,1259.0,739.0
2018/07,Washington,WA,Aggravated Assault Reported by Population,1254.0,709.0
2018/08,Washington,WA,Aggravated Assault Reported by Population,1339.0,768.0
2018/09,Washington,WA,Aggravated Assault Reported by Population,1209.0,645.0
2018/10,Washington,WA,Aggravated Assault Reported by Population,1212.0,674.0
2018/11,Washington,WA,Aggravated Assault Reported by Population,1058.0,605.0
2018/12,Washington,WA,Aggravated Assault Reported by Population,1150.0,654.0
2019/01,Washington,WA,Aggravated Assault Reported by Population,1257.0,690.0
2019/02,Washington,WA,Aggravated Assault Reported by Population,925.0,568.0
2019/03,Washington,WA,Aggravated Assault Reported by Population,1071.0,645.0
2019/04,Washington,WA,Aggravated Assault Reported by Population,1131.0,665.0
2019/05,Washington,WA,Aggravated Assault Reported by Population,1313.0,681.0
2019/06,Washington,WA,Aggravated Assault Reported by Population,1227.0,664.0
2019/07,Washington,WA,Aggravated Assault Reported by Population,1278.0,699.0
2019/08,Washington,WA,Aggravated Assault Reported by Population,1273.0,703.0
2019/09,Washington,WA,Aggravated Assault Reported by Population,1201.0,697.0
2019/10,Washington,WA,Aggravated Assault Reported by Population,1197.0,666.0
2019/11,Washington,WA,Aggravated Assault Reported by Population,1057.0,549.0
2019/12,Washington,WA,Aggravated Assault Reported by Population,1084.0,587.0
2020/01,Washington,WA,Aggravated Assault Reported by Population,1124.0,625.0
2020/02,Washington,WA,Aggravated Assault Reported by Population,1019.0,576.0
2020/03,Washington,WA,Aggravated Assault Reported by Population,1047.0,608.0
2020/04,Washington,WA,Aggravated Assault Reported by Population,1154.0,721.0
2020/05,Washington,WA,Aggravated Assault Reported by Population,1248.0,750.0
2020/06,Washington,WA,Aggravated Assault Reported by Population,1256.0,620.0
2020/07,Washington,WA,Aggravated Assault Reported by Population,1450.0,750.0
2020/08,Washington,WA,Aggravated Assault Reported by Population,1378.0,722.0
2020/09,Washington,WA,Aggravated Assault Reported by Population,1296.0,679.0
2020/10,Washington,WA,Aggravated Assault Reported by Population,1283.0,654.0
2020/11,Washington,WA,Aggravated Assault Reported by Population,1134.0,532.0
2020/12,Washington,WA,Aggravated Assault Reported by Population,1174.0,628.0
2021/01,Washington,WA,Aggravated Assault Reported by Population,1188.0,631.0
2021/02,Washington,WA,Aggravated Assault Reported by Population,1000.0,535.0
2021/03,Washington,WA,Aggravated Assault Reported by Population,1206.0,653.0
2021/04,Washington,WA,Aggravated Assault Reported by Population,1267.0,633.0
2021/05,Washington,WA,Aggravated Assault Reported by Population,1323.0,626.0
2021/06,Washington,WA,Aggravated Assault Reported by Population,1500.0,728.0
2021/07,Washington,WA,Aggravated Assault Reported by Population,1635.0,675.0
2021/08,Washington,WA,Aggravated Assault Reported by Population,1624.0,670.0
2021/09,Washington,WA,Aggravated Assault Reported by Population,1563.0,654.0
2021/10,Washington,WA,Aggravated Assault Reported by Population,1629.0,736.0
2021/11,Washington,WA,Aggravated Assault Reported by Population,1419.0,676.0
2021/12,Washington,WA,Aggravated Assault Reported by Population,1455.0,672.0
2022/01,Washington,WA,Aggravated Assault Reported by Population,1564.0,684.0
2022/02,Washington,WA,Aggravated Assault Reported by Population,1429.0,590.0
2022/03,Washington,WA,Aggravated Assault Reported by Population,1719.0,806.0
2022/04,Washington,WA,Aggravated Assault Reported by Population,1471.0,633.0
2022/05,Washington,WA,Aggravated Assault Reported by Population,1716.0,735.0
2022/06,Washington,WA,Aggravated Assault Reported by Population,1634.0,749.0
2022/07,Washington,WA,Aggravated Assault Reported by Population,1873.0,887.0
2022/08,Washington,WA,Aggravated Assault Reported by Population,1643.0,722.0
2022/09,Washington,WA,Aggravated Assault Reported by Population,1577.0,724.0
2022/10,Washington,WA,Aggravated Assault Reported by Population,1666.0,726.0
2022/11,Washington,WA,Aggravated Assault Reported by Population,1428.0,667.0
2022/12,Washington,WA,Aggravated Assault Reported by Population,1381.0,641.0
2023/01,Washington,WA,Aggravated Assault Reported by Population,1456.0,673.0
2023/02,Washington,WA,Aggravated Assault Reported by Population,1237.0,622.0
2023/03,Washington,WA,Aggravated Assault Reported by Population,1451.0,710.0
2023/04,Washington,WA,Aggravated Assault Reported by Population,1477.0,705.0
2023/05,Washington,WA,Aggravated Assault Reported by Population,1731.0,782.0
2023/06,Washington,WA,Aggravated Assault Reported by Population,1573.0,764.0
2023/07,Washington,WA,Aggravated Assault Reported by Population,1782.0,823.0
2023/08,Washington,WA,Aggravated Assault Reported by Population,1668.0,792.0
2023/09,Washington,WA,Aggravated Assault Reported by Population,1573.0,718.0
2023/10,Washington,WA,Aggravated Assault Reported by Population,1560.0,722.0
2023/11,Washington,WA,Aggravated Assault Reported by Population,1398.0,669.0
2023/12,Washington,WA,Aggravated Assault Reported by Population,1352.0,651.0
2024/01,Washington,WA,Aggravated Assault Reported by Population,1346.0,672.0
2024/02,Washington,WA,Aggravated Assault Reported by Population,1263.0,649.0
2024/03,Washington,WA,Aggravated Assault Reported by Population,1415.0,725.0
2024/04,Washington,WA,Aggravated Assault Reported by Population,1453.0,764.0
2024/05,Washington,WA,Aggravated Assault Reported by Population,1494.0,789.0
2024/06,Washington,WA,Aggravated Assault Reported by Population,1517.0,742.0
2024/07,Washington,WA,Aggravated Assault Reported by Population,1662.0,921.0
2024/08,Washington,WA,Aggravated Assault Reported by Population,1616.0,813.0
2024/09,Washington,WA,Aggravated Assault Reported by Population,1503.0,720.0
2024/10,Washington,WA,Aggravated Assault Reported by Population,1476.0,723.0
2024/11,Washington,WA,Aggravated Assault Reported by Population,1295.0,691.0
2024/12,Washington,WA,Aggravated Assault Reported by Population,1282.0,690.0
2025/01,Washington,WA,Aggravated Assault Reported by Population,1089.0,642.0
2025/02,Washington,WA,Aggravated Assault Reported by Population,1040.0,616.0
2025/03,Washington,WA,Aggravated Assault Reported by Population,1282.0,698.0
2025/04,Washington,WA,Aggravated Assault Reported by Population,1197.0,682.0
2025/05,Washington,WA,Aggravated Assault Reported by Population,1228.0,686.0
2025/06,Washington,WA,Aggravated Assault Reported by Population,1267.0,655.0
2025/07,Washington,WA,Aggravated Assault Reported by Population,1196.0,655.0
2025/08,Washington,WA,Aggravated Assault Reported by Population,1061.0,515.0
2025/09,Washington,WA,Aggravated Assault Reported by Population,10.0,12.0
2025/10,Washington,WA,Aggravated Assault Reported by Population,0.0,0.0
2015/10,Arizona,AZ,Aggravated Assault Reported by Population,1776.0,746.0
2015/11,Arizona,AZ,Aggravated Assault Reported by Population,1591.0,658.0
2015/12,Arizona,AZ,Aggravated Assault Reported by Population,1490.0,666.0
2016/01,Arizona,AZ,Aggravated Assault Reported by Population,1696.0,755.0
2016/02,Arizona,AZ,Aggravated Assault Reported by Population,1631.0,723.0
2016/03,Arizona,AZ,Aggravated Assault Reported by Population,1714.0,736.0
2016/04,Arizona,AZ,Aggravated Assault Reported by Population,1789.0,786.0
2016/05,Arizona,AZ,Aggravated Assault Reported by Population,1769.0,798.0
2016/06,Arizona,AZ,Aggravated Assault Reported by Population,1742.0,731.0
2016/07,Arizona,AZ,Aggravated Assault Reported by Population,1790.0,803.0
2016/08,Arizona,AZ,Aggravated Assault Reported by Population,1732.0,788.0
2016/09,Arizona,AZ,Aggravated Assault Reported by Population,1712.0,862.0
2016/10,Arizona,AZ,Aggravated Assault Reported by Population,1918.0,755.0
2016/11,Arizona,AZ,Aggravated Assault Reported by Population,1932.0,845.0
2016/12,Arizona,AZ,Aggravated Assault Reported by Population,1705.0,835.0
2017/01,Arizona,AZ,Aggravated Assault Reported by Population,1774.0,912.0
2017/02,Arizona,AZ,Aggravated Assault Reported by Population,1749.0,836.0
2017/03,Arizona,AZ,Aggravated Assault Reported by Population,1916.0,945.0
2017/04,Arizona,AZ,Aggravated Assault Reported by Population,2023.0,994.0
2017/05,Arizona,AZ,Aggravated Assault Reported by Population,2073.0,1019.0
2017/06,Arizona,AZ,Aggravated Assault Reported by Population,1937.0,970.0
2017/07,Arizona,AZ,Aggravated Assault Reported by Population,2070.0,934.0
2017/08,Arizona,AZ,Aggravated Assault Reported by Population,2404.0,1017.0
2017/09,Arizona,AZ,Aggravated Assault Reported by Population,2058.0,995.0
2017/10,Arizona,AZ,Aggravated Assault Reported by Population,2208.0,981.0
2017/11,Arizona,AZ,Aggravated Assault Reported by Population,2039.0,932.0
2017/12,Arizona,AZ,Aggravated Assault Reported by Population,2053.0,878.0
2018/01,Arizona,AZ,Aggravated Assault Reported by Population,1852.0,845.0
2018/02,Arizona,AZ,Aggravated Assault Reported by Population,1669.0,783.0
2018/03,Arizona,AZ,Aggravated Assault Reported by Population,1922.0,904.0
2018/04,Arizona,AZ,Aggravated Assault Reported by Population,2198.0,976.0
2018/05,Arizona,AZ,Aggravated Assault Reported by Population,2156.0,1062.0
2018/06,Arizona,AZ,Aggravated Assault Reported by Population,2114.0,953.0
2018/07,Arizona,AZ,Aggravated Assault Reported by Population,1937.0,987.0
2018/08,Arizona,AZ,Aggravated Assault Reported by Population,1885.0,961.0
2018/09,Arizona,AZ,Aggravated Assault Reported by Population,1859.0,933.0
2018/10,Arizona,AZ,Aggravated Assault Reported by Population,1950.0,967.0
2018/11,Arizona,AZ,Aggravated Assault Reported by Population,1781.0,871.0
2018/12,Arizona,AZ,Aggravated Assault Reported by Population,1634.0,837.0
2019/01,Arizona,AZ,Aggravated Assault Reported by Population,1716.0,817.0
2019/02,Arizona,AZ,Aggravated Assault Reported by Population,1629.0,797.0
2019/03,Arizona,AZ,Aggravated Assault Reported by Population,1918.0,950.0
2019/04,Arizona,AZ,Aggravated Assault Reported by Population,1895.0,892.0
2019/05,Arizona,AZ,Aggravated Assault Reported by Population,1908.0,1012.0
2019/06,Arizona,AZ,Aggravated Assault Reported by Population,1932.0,944.0
2019/07,Arizona,AZ,Aggravated Assault Reported by Population,1955.0,989.0
2019/08,Arizona,AZ,Aggravated Assault Reported by Population,1967.0,1013.0
2019/09,Arizona,AZ,Aggravated Assault Reported by Population,1945.0,953.0
2019/10,Arizona,AZ,Aggravated Assault Reported by Population,1931.0,914.0
2019/11,Arizona,AZ,Aggravated Assault Reported by Population,1713.0,835.0
2019/12,Arizona,AZ,Aggravated Assault Reported by Population,1748.0,794.0
2020/01,Arizona,AZ,Aggravated Assault Reported by Population,1921.0,899.0
2020/02,Arizona,AZ,Aggravated Assault Reported by Population,1862.0,873.0
2020/03,Arizona,AZ,Aggravated Assault Reported by Population,2038.0,934.0
2020/04,Arizona,AZ,Aggravated Assault Reported by Population,2054.0,1010.0
2020/05,Arizona,AZ,Aggravated Assault Reported by Population,2174.0,995.0
2020/06,Arizona,AZ,Aggravated Assault Reported by Population,2143.0,981.0
2020/07,Arizona,AZ,Aggravated Assault Reported by Population,2327.0,1182.0
2020/08,Arizona,AZ,Aggravated Assault Reported by Population,2368.0,1020.0
2020/09,Arizona,AZ,Aggravated Assault Reported by Population,2333.0,1077.0
2020/10,Arizona,AZ,Aggravated Assault Reported by Population,2261.0,1101.0
2020/11,Arizona,AZ,Aggravated Assault Reported by Population,1908.0,743.0
2020/12,Arizona,AZ,Aggravated Assault Reported by Population,1916.0,891.0
2021/01,Arizona,AZ,Aggravated Assault Reported by Population,661.0,364.0
2021/02,Arizona,AZ,Aggravated Assault Reported by Population,728.0,368.0
2021/03,Arizona,AZ,Aggravated Assault Reported by Population,800.0,402.0
2021/04,Arizona,AZ,Aggravated Assault Reported by Population,926.0,464.0
2021/05,Arizona,AZ,Aggravated Assault Reported by Population,1020.0,501.0
2021/06,Arizona,AZ,Aggravated Assault Reported by Population,786.0,478.0
2021/07,Arizona,AZ,Aggravated Assault Reported by Population,847.0,500.0
2021/08,Arizona,AZ,Aggravated Assault Reported by Population,792.0,428.0
2021/09,Arizona,AZ,Aggravated Assault Reported by Population,952.0,505.0
2021/10,Arizona,AZ,Aggravated Assault Reported by Population,855.0,435.0
2021/11,Arizona,AZ,Aggravated Assault Reported by Population,781.0,401.0
2021/12,Arizona,AZ,Aggravated Assault Reported by Population,779.0,384.0
2022/01,Arizona,AZ,Aggravated Assault Reported by Population,1627.0,684.0
2022/02,Arizona,AZ,Aggravated Assault Reported by Population,1644.0,658.0
2022/03,Arizona,AZ,Aggravated Assault Reported by Population,1920.0,796.0
2022/04,Arizona,AZ,Aggravated Assault Reported by Population,2004.0,822.0
2022/05,Arizona,AZ,Aggravated Assault Reported by Population,2283.0,912.0
2022/06,Arizona,AZ,Aggravated Assault Reported by Population,2168.0,876.0
2022/07,Arizona,AZ,Aggravated Assault Reported by Population,2161.0,924.0
2022/08,Arizona,AZ,Aggravated Assault Reported by Population,2155.0,963.0
2022/09,Arizona,AZ,Aggravated Assault Reported by Population,2067.0,894.0
2022/10,Arizona,AZ,Aggravated Assault Reported by Population,1953.0,787.0
2022/11,Arizona,AZ,Aggravated Assault Reported by Population,1633.0,670.0
2022/12,Arizona,AZ,Aggravated Assault Reported by Population,1894.0,772.0
2023/01,Arizona,AZ,Aggravated Assault Reported by Population,2050.0,864.0
2023/02,Arizona,AZ,Aggravated Assault Reported by Population,1799.0,742.0
2023/03,Arizona,AZ,Aggravated Assault Reported by Population,1955.0,809.0
2023/04,Arizona,AZ,Aggravated Assault Reported by Population,2118.0,865.0
2023/05,Arizona,AZ,Aggravated Assault Reported by Population,2153.0,915.0
2023/06,Arizona,AZ,Aggravated Assault Reported by Population,2063.0,900.0
2023/07,Arizona,AZ,Aggravated Assault Reported by Population,1863.0,759.0
