location,date,frequency,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
VT,2023/01,0,Vermont,VT,Aggravated Assault Reported by Population,75.0,63.0,2023.0,648.708,336806.231,140670.0,11561.442128045284,-0.2569347134450427,0.1444542752535953,0.2768156499659879,0.0412197521678987,0.0005885491870173
VT,2023/02,1,Vermont,VT,Aggravated Assault Reported by Population,80.0,70.0,2023.0,648.708,336806.231,120495.0,12332.204936581637,-0.2564010006935383,0.1540845602705016,0.3447083667048138,0.0439677356457586,0.0006277857994852
VT,2023/03,0,Vermont,VT,Aggravated Assault Reported by Population,85.0,71.0,2023.0,648.708,336806.231,137642.0,13102.967745117989,-0.2558672879420338,0.163714845287408,0.3206260575367807,0.0467157191236185,0.000667022411953
VT,2023/04,0,Vermont,VT,Aggravated Assault Reported by Population,94.0,74.0,2023.0,648.708,336806.231,145845.0,14490.340800483424,-0.2549066049893257,0.1810493583178394,0.3346317714639751,0.0516620893837664,0.0007376483143951
VT,2023/05,0,Vermont,VT,Aggravated Assault Reported by Population,101.0,85.0,2023.0,648.708,336806.231,158604.0,15569.408732434316,-0.2541594071372194,0.1945317573415083,0.3306268362758625,0.0555092662527702,0.00079257957185
VT,2023/06,0,Vermont,VT,Aggravated Assault Reported by Population,89.0,73.0,2023.0,648.708,336806.231,151464.0,13719.577991947071,-0.2554403177408302,0.1714190733009331,0.3050783918540538,0.0489141059059064,0.0006984117019273
VT,2023/07,0,Vermont,VT,Aggravated Assault Reported by Population,103.0,82.0,2023.0,648.708,336806.231,160102.0,15877.713855848857,-0.2539459220366176,0.1983838713482708,0.33401912285199,0.0566084596439142,0.0008082742168372
VT,2023/08,0,Vermont,VT,Aggravated Assault Reported by Population,89.0,78.0,2023.0,648.708,336806.231,151574.0,13719.577991947071,-0.2554403177408302,0.1714190733009331,0.3048569909336853,0.0489141059059064,0.0006984117019273
VT,2023/09,0,Vermont,VT,Aggravated Assault Reported by Population,107.0,87.0,2023.0,648.708,336806.231,146303.0,16494.32410267794,-0.253518951835414,0.2060880993617959,0.3797181967502658,0.0588068464262021,0.0008396635068114
VT,2023/10,4,Vermont,VT,Aggravated Assault Reported by Population,78.0,67.0,2023.0,648.708,336806.231,152473.0,12023.899813167096,-0.2566144857941401,0.1502324462637391,0.2656027216618295,0.0428685422546146,0.000612091154498
VT,2023/11,2,Vermont,VT,Aggravated Assault Reported by Population,74.0,54.0,2023.0,648.708,336806.231,130054.0,11407.289566338011,-0.2570414559953436,0.142528218250214,0.2954193031174689,0.0406701554723267,0.0005807018645238
VT,2023/12,0,Vermont,VT,Aggravated Assault Reported by Population,79.0,73.0,2023.0,648.708,336806.231,153263.0,12178.052374874367,-0.2565077432438392,0.1521585032671203,0.267621273321156,0.0434181389501866,0.0006199384769916
VT,2024/01,0,Vermont,VT,Aggravated Assault Reported by Population,70.0,57.0,2024.0,648.493,340110.988,124442.0,10794.256838547217,-0.2574684261965472,0.1334696954865804,0.2950165826717708,0.0384845235390014,0.0005493125745495
VT,2024/02,0,Vermont,VT,Aggravated Assault Reported by Population,78.0,73.0,2024.0,648.493,340110.988,122511.0,12027.88619152404,-0.2566144857941401,0.148723374970761,0.3339142000433266,0.0428827548006016,0.000612091154498
VT,2024/03,0,Vermont,VT,Aggravated Assault Reported by Population,107.0,91.0,2024.0,648.493,340110.988,136870.0,16499.79259606503,-0.253518951835414,0.2040179631009157,0.4100066312298358,0.0588263431239022,0.0008396635068114
VT,2024/04,0,Vermont,VT,Aggravated Assault Reported by Population,74.0,67.0,2024.0,648.493,340110.988,140993.0,11411.071515035628,-0.2570414559953436,0.1410965352286707,0.2752640774447968,0.0406836391698015,0.0005807018645238
VT,2024/05,0,Vermont,VT,Aggravated Assault Reported by Population,98.0,79.0,2024.0,648.493,340110.988,157469.0,15111.959573966102,-0.2544796347881221,0.1868575736812125,0.3263971639699033,0.053878332954602,0.0007690376043693
VT,2024/06,0,Vermont,VT,Aggravated Assault Reported by Population,118.0,94.0,2024.0,648.493,340110.988,154316.0,18196.03295640817,-0.2523447837821041,0.2249917723916641,0.4010388259470529,0.0648739111086025,0.0009259840542406
VT,2024/07,0,Vermont,VT,Aggravated Assault Reported by Population,109.0,101.0,2024.0,648.493,340110.988,154555.0,16808.199934309236,-0.2533054667348122,0.2078313829719609,0.3698782625058684,0.0599259009393023,0.0008553581517986
VT,2024/08,0,Vermont,VT,Aggravated Assault Reported by Population,100.0,86.0,2024.0,648.493,340110.988,148636.0,15420.366912210307,-0.2542661496875203,0.1906709935522577,0.3528510068781692,0.0549778907700021,0.0007847322493565
VT,2024/09,0,Vermont,VT,Aggravated Assault Reported by Population,99.0,74.0,2024.0,648.493,340110.988,145246.0,15266.163243088204,-0.2543728922378212,0.1887642836167351,0.3574755837390367,0.0544281118623021,0.0007768849268629
VT,2024/10,2,Vermont,VT,Aggravated Assault Reported by Population,71.0,65.0,2024.0,648.493,340110.988,140308.0,10948.46050766932,-0.2573616836462463,0.135376405422103,0.2653941129759097,0.0390343024467015,0.0005571598970431
VT,2024/11,1,Vermont,VT,Aggravated Assault Reported by Population,88.0,66.0,2024.0,648.493,340110.988,125239.0,13569.92288274507,-0.255547060291131,0.1677904743259868,0.3685177842951663,0.0483805438776018,0.0006905643794337
VT,2024/12,0,Vermont,VT,Aggravated Assault Reported by Population,75.0,65.0,2024.0,648.493,340110.988,139446.0,11565.27518415773,-0.2569347134450427,0.1430032451641933,0.2820788813860396,0.0412334180775015,0.0005885491870173
VT,2025/01,0,Vermont,VT,Aggravated Assault Reported by Population,76.0,75.0,2025.0,648.493,340110.988,108808.0,11719.478853279834,-0.2568279708947418,0.1449099550997158,0.3663263300156341,0.0417831969852016,0.0005963965095109
VT,2025/02,0,Vermont,VT,Aggravated Assault Reported by Population,67.0,54.0,2025.0,648.493,340110.988,99119.0,10331.645831180906,-0.2577886538474499,0.1277495656800126,0.3545138945418153,0.0368351868159014,0.0005257706070688
VT,2025/03,1,Vermont,VT,Aggravated Assault Reported by Population,93.0,75.0,2025.0,648.493,340110.988,119584.0,14340.941228355588,-0.2550133475396265,0.1773240240035997,0.4078732681651351,0.0511294384161019,0.0007298009919015
VT,2025/04,0,Vermont,VT,Aggravated Assault Reported by Population,99.0,76.0,2025.0,648.493,340110.988,120854.0,15266.163243088204,-0.2543728922378212,0.1887642836167351,0.4296249907802814,0.0544281118623021,0.0007768849268629
VT,2025/05,0,Vermont,VT,Aggravated Assault Reported by Population,89.0,78.0,2025.0,648.493,340110.988,127470.0,13724.126551867175,-0.2554403177408302,0.1696971842615093,0.3661823363138446,0.0489303227853018,0.0006984117019273
VT,2025/06,0,Vermont,VT,Aggravated Assault Reported by Population,96.0,81.0,2025.0,648.493,340110.988,121779.0,14803.552235721894,-0.2546931198887239,0.1830441538101674,0.4134416259618639,0.052778775139202,0.0007533429593822
VT,2025/07,0,Vermont,VT,Aggravated Assault Reported by Population,117.0,100.0,2025.0,648.493,340110.988,119345.0,18041.82928728606,-0.252451526332405,0.2230850624561415,0.5141584803909839,0.0643241322009024,0.0009181367317471
VT,2025/08,1,Vermont,VT,Aggravated Assault Reported by Population,89.0,80.0,2025.0,648.493,340110.988,96236.0,13724.126551867175,-0.2554403177408302,0.1696971842615093,0.4850291201829438,0.0489303227853018,0.0006984117019273
VT,2025/09,1,Vermont,VT,Aggravated Assault Reported by Population,85.0,87.0,2025.0,648.493,340110.988,59498.0,13107.31187537876,-0.2558672879420338,0.162070344519419,0.7492589317219408,0.0467312071545018,0.000667022411953
VT,2025/10,0,,,,,,,,,,,,,,,
VT,2025/11,0,,,,,,,,,,,,,,,
VA,2021/11,0,Virginia,VA,Aggravated Assault Reported by Population,1035.0,529.0,2021.0,8658.91,332099.76,103323.0,11953.005632348644,-0.1544618651561802,26.985782374549142,0.3841923194043565,0.0426157848104205,0.0081219787808399
VA,2021/12,0,Virginia,VA,Aggravated Assault Reported by Population,1155.0,524.0,2021.0,8658.91,332099.76,106837.0,13338.86135783834,-0.1416527591200724,30.11456873681571,0.4146346916902746,0.0475567453681504,0.0090636574800678
VA,2022/01,2,Virginia,VA,Aggravated Assault Reported by Population,996.0,556.0,2022.0,8683.414,334017.321,128093.0,11470.142964506816,-0.1586248246179153,25.892909739252715,0.2990972515665622,0.0408942452931929,0.0078159332035909
VA,2022/02,2,Virginia,VA,Aggravated Assault Reported by Population,961.0,522.0,2022.0,8683.414,334017.321,120218.0,11067.07569165768,-0.1623608138784467,24.98301833275287,0.3074909725525063,0.0394571985208417,0.0075412769163161
VA,2022/03,0,Virginia,VA,Aggravated Assault Reported by Population,1105.0,621.0,2022.0,8683.414,334017.321,144091.0,12725.40961423698,-0.1469898866351174,28.72657154806652,0.294987697217389,0.0453696195270865,0.0086712913553895
VA,2022/04,3,Virginia,VA,Aggravated Assault Reported by Population,1223.0,556.0,2022.0,8683.414,334017.321,146547.0,14084.32213412835,-0.1343942656996113,31.794205432837423,0.321016980718988,0.0502145200738704,0.0095972754096302
VA,2022/05,3,Virginia,VA,Aggravated Assault Reported by Population,1319.0,677.0,2022.0,8683.414,334017.321,161556.0,15189.87808251455,-0.1241469808707251,34.28990757637985,0.3140510029610863,0.0541561340780335,0.0103506183690124
VA,2022/06,16,Virginia,VA,Aggravated Assault Reported by Population,1289.0,666.0,2022.0,8683.414,334017.321,155272.0,14844.391848643862,-0.127349257379752,33.51000065652284,0.3193289193903769,0.0529243797017325,0.0101151986942055
VA,2022/07,0,Virginia,VA,Aggravated Assault Reported by Population,1327.0,687.0,2022.0,8683.414,334017.321,162912.0,15282.007744880066,-0.1232930404683179,34.49788275500839,0.3133259235934794,0.0544846019117138,0.010413396948961
VA,2022/08,1,Virginia,VA,Aggravated Assault Reported by Population,1256.0,712.0,2022.0,8683.414,334017.321,154729.0,14464.356991386108,-0.1308717615396817,32.65210304468013,0.3122456535135887,0.0515694498878015,0.0098562370519178
VA,2022/09,0,Virginia,VA,Aggravated Assault Reported by Population,1190.0,608.0,2022.0,8683.414,334017.321,149417.0,13704.287276870597,-0.137916769859541,30.93630782099471,0.3063553225158249,0.0488595902599393,0.0093383137673425
VA,2022/10,0,Virginia,VA,Aggravated Assault Reported by Population,1168.0,590.0,2022.0,8683.414,334017.321,148071.0,13450.930705365425,-0.1402651059661608,30.36437607976624,0.3034249676954163,0.0479563037173186,0.0091656726724841
VA,2022/11,5,Virginia,VA,Aggravated Assault Reported by Population,1037.0,602.0,2022.0,8683.414,334017.321,130100.0,11942.30748413009,-0.1542483800555784,26.95878252972396,0.3066054998007211,0.0425776429408042,0.0081376734258271
VA,2022/12,0,Virginia,VA,Aggravated Assault Reported by Population,1043.0,586.0,2022.0,8683.414,334017.321,171037.0,12011.404730904227,-0.153607924753773,27.114763913695363,0.2345701356819492,0.0428239938160644,0.0081847573607884
VA,2023/01,1,Virginia,VA,Aggravated Assault Reported by Population,1149.0,611.0,2023.0,8734.685,336806.231,140670.0,13154.452621931989,-0.1422932144218778,29.798002950248268,0.3149571058833426,0.0468992770084536,0.0090165735451064
VA,2023/02,0,Virginia,VA,Aggravated Assault Reported by Population,1038.0,580.0,2023.0,8734.685,336806.231,120495.0,11883.656937828897,-0.1541416375052776,26.919344701790862,0.3321706048987221,0.0423685374541122,0.0081455207483206
VA,2023/03,0,Virginia,VA,Aggravated Assault Reported by Population,1173.0,695.0,2023.0,8734.685,336806.231,137642.0,13429.219256332655,-0.1397313932146563,30.42041554450933,0.328609343296234,0.0478788963715545,0.0092049092849519
VA,2023/04,1,Virginia,VA,Aggravated Assault Reported by Population,1259.0,657.0,2023.0,8734.685,336806.231,145845.0,14413.799696268385,-0.130551533888779,32.65072734061146,0.332864174300737,0.0513891990893326,0.0098797790193985
VA,2023/05,0,Virginia,VA,Aggravated Assault Reported by Population,1333.0,718.0,2023.0,8734.685,336806.231,158604.0,15260.996819003778,-0.1226525851665125,34.569832839583064,0.3240775024533839,0.0544096921255602,0.0104604808839224
VA,2023/06,0,Virginia,VA,Aggravated Assault Reported by Population,1253.0,724.0,2023.0,8734.685,336806.231,151464.0,14345.108037668217,-0.1311919891905844,32.4951241920462,0.3189881273077984,0.0511442942485574,0.0098326950844371
VA,2023/07,0,Virginia,VA,Aggravated Assault Reported by Population,1365.0,780.0,2023.0,8734.685,336806.231,160102.0,15627.352331538004,-0.1192368235568838,35.39971629859781,0.3287522728819363,0.0557158512763614,0.0107115952037164
VA,2023/08,0,Virginia,VA,Aggravated Assault Reported by Population,1199.0,744.0,2023.0,8734.685,336806.231,151574.0,13726.883110266714,-0.1369560869068329,31.09469585495881,0.305019314905359,0.0489401506815804,0.0094089396697846
VA,2023/09,2,Virginia,VA,Aggravated Assault Reported by Population,1180.0,689.0,2023.0,8734.685,336806.231,146303.0,13509.35952469952,-0.13898419536255,30.6019525511688,0.3110008998269342,0.0481646186857923,0.0092598405424069
VA,2023/10,3,Virginia,VA,Aggravated Assault Reported by Population,1225.0,749.0,2023.0,8734.685,336806.231,152473.0,14024.54696420077,-0.1341807805990096,31.768976165408294,0.3097961478094451,0.0500014049916064,0.0096129700546173
VA,2023/11,2,Virginia,VA,Aggravated Assault Reported by Population,1117.0,642.0,2023.0,8734.685,336806.231,130054.0,12788.097109397764,-0.1457089760315066,28.968119491233523,0.331178648029146,0.0455931178576525,0.0087654592253123
VA,2023/12,5,Virginia,VA,Aggravated Assault Reported by Population,1181.0,730.0,2023.0,8734.685,336806.231,153263.0,13520.808134466211,-0.1388774528122491,30.627886409263017,0.2971292763317764,0.0482054361592548,0.0092676878649004
VA,2024/01,3,Virginia,VA,Aggravated Assault Reported by Population,1077.0,685.0,2024.0,8811.195,340110.988,124442.0,12223.086652831991,-0.1499786780435425,27.901647843850316,0.3340677647341173,0.0435786986585616,0.0084515663255697
VA,2024/02,3,Virginia,VA,Aggravated Assault Reported by Population,956.0,608.0,2024.0,8811.195,340110.988,122511.0,10849.833649124776,-0.1628945266299512,24.766922320075118,0.3012094948240953,0.0386826703041643,0.0075020403038483
VA,2024/03,4,Virginia,VA,Aggravated Assault Reported by Population,1012.0,612.0,2024.0,8811.195,340110.988,136870.0,11485.38875827853,-0.1569169438131009,26.21770438066529,0.2854027119268068,0.0409486007822325,0.0079414903634879
VA,2024/04,1,Virginia,VA,Aggravated Assault Reported by Population,1178.0,697.0,2024.0,8811.195,340110.988,140993.0,13369.3556889843,-0.1391976804631518,30.518236917414733,0.3225028740649444,0.0476654661279346,0.0092441458974198
VA,2024/05,1,Virginia,VA,Aggravated Assault Reported by Population,1279.0,751.0,2024.0,8811.195,340110.988,157469.0,14515.624725136602,-0.128416682882761,33.13482599097915,0.3135171663440702,0.0517522335973076,0.0100367254692698
VA,2024/06,1,Virginia,VA,Aggravated Assault Reported by Population,1330.0,726.0,2024.0,8811.195,340110.988,154316.0,15094.433842401628,-0.1229728128174152,34.45607393901663,0.3326798781357639,0.0538158488541198,0.0104369389164417
VA,2024/07,0,Virginia,VA,Aggravated Assault Reported by Population,1185.0,708.0,2024.0,8811.195,340110.988,154555.0,13448.800077628515,-0.1384504826110455,30.699584674988504,0.2959519059115986,0.0479487074376932,0.0092990771548747
VA,2024/08,1,Virginia,VA,Aggravated Assault Reported by Population,1120.0,689.0,2024.0,8811.195,340110.988,148636.0,12711.102183075054,-0.1453887483806039,29.01564121180348,0.2908572298806893,0.045318609561364,0.008789001192793
VA,2024/09,1,Virginia,VA,Aggravated Assault Reported by Population,1139.0,711.0,2024.0,8811.195,340110.988,145246.0,12926.736952252222,-0.1433606399248868,29.50787083950372,0.3026951018579935,0.0460874074021371,0.0089381003201707
VA,2024/10,2,Virginia,VA,Aggravated Assault Reported by Population,1154.0,713.0,2024.0,8811.195,340110.988,140308.0,13096.974927918403,-0.1417595016703733,29.8964731771618,0.3174747756753397,0.0466943530659054,0.0090558101575742
VA,2024/11,0,Virginia,VA,Aggravated Assault Reported by Population,1160.0,639.0,2024.0,8811.195,340110.988,125239.0,13165.070118184876,-0.1411190463685679,30.051914112225035,0.3575232160098001,0.0469371313314127,0.0091028940925356
VA,2024/12,1,Virginia,VA,Aggravated Assault Reported by Population,988.0,632.0,2024.0,8811.195,340110.988,139446.0,11213.007997212637,-0.1594787650203225,25.59594064041236,0.273487029271825,0.0399774877202032,0.0077531546236424
VA,2025/01,0,Virginia,VA,Aggravated Assault Reported by Population,983.0,645.0,2025.0,8811.195,340110.988,108808.0,11156.26200532391,-0.160012477771827,25.46640652785966,0.3487213525676031,0.0397751724989472,0.0077139180111745
VA,2025/02,0,Virginia,VA,Aggravated Assault Reported by Population,934.0,573.0,2025.0,8811.195,340110.988,99119.0,10600.151284814376,-0.165242862736571,24.19697222484326,0.3637272295349718,0.0377924833306375,0.0073293992089898
VA,2025/03,1,Virginia,VA,Aggravated Assault Reported by Population,1126.0,703.0,2025.0,8811.195,340110.988,119584.0,12779.197373341529,-0.1447482930787985,29.171082146866716,0.3634554325406569,0.0455613878268713,0.0088360851277544
VA,2025/04,1,Virginia,VA,Aggravated Assault Reported by Population,1052.0,685.0,2025.0,8811.195,340110.988,120854.0,11939.356693388354,-0.152647241801065,27.25397728108684,0.3360009930223845,0.0425671225522812,0.0082553832632305
VA,2025/05,2,Virginia,VA,Aggravated Assault Reported by Population,1269.0,734.0,2025.0,8811.195,340110.988,127470.0,14402.132741359148,-0.12948410838577,32.875757765873765,0.3842726599176911,0.0513476031547955,0.0099582522443342
VA,2025/06,0,Virginia,VA,Aggravated Assault Reported by Population,1121.0,717.0,2025.0,8811.195,340110.988,121779.0,12722.451381452802,-0.145282005830303,29.04154803431402,0.3553195139661088,0.0453590726056152,0.0087968485152865
